"id";"id_pegawai";"kode_jabatan";"jenis";"jumlah";"valid_from";"valid_to"
770;PGW160;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
520;PGW159;JB02;KOMUNIKASI;300150.0;2000-01-01;2010-12-31
817;PGW159;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
641;PGW159;JB02;KOMUNIKASI;100000.0;2020-01-01;
1085;PGW158;JB03;KOMUNIKASI;450150.0;2000-01-01;2010-12-31
659;PGW158;JB02;KOMUNIKASI;200000.0;2020-01-01;
1361;PGW158;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
1659;PGW157;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
950;PGW157;JB03;KOMUNIKASI;300000.0;2020-01-01;
991;PGW157;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
658;PGW156;JB02;KOMUNIKASI;200100.0;2000-01-01;2010-12-31
1136;PGW156;JB03;KOMUNIKASI;150000.0;2020-01-01;
495;PGW156;JB02;KOMUNIKASI;200800.0;2011-01-01;2019-12-31
929;PGW155;JB03;KOMUNIKASI;150400.0;2011-01-01;2019-12-31
566;PGW155;JB02;KOMUNIKASI;100050.0;2000-01-01;2010-12-31
861;PGW155;JB02;KOMUNIKASI;200000.0;2020-01-01;
1144;PGW154;JB03;KOMUNIKASI;150400.0;2011-01-01;2019-12-31
1191;PGW154;JB03;KOMUNIKASI;300000.0;2020-01-01;
1441;PGW154;JB04;KOMUNIKASI;40100.0;2000-01-01;2010-12-31
1773;PGW153;JB04;KOMUNIKASI;60000.0;2020-01-01;
90;PGW153;JB01;KOMUNIKASI;150150.0;2000-01-01;2010-12-31
1628;PGW153;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
1026;PGW152;JB03;KOMUNIKASI;300800.0;2011-01-01;2019-12-31
1786;PGW152;JB04;KOMUNIKASI;80200.0;2000-01-01;2010-12-31
691;PGW152;JB02;KOMUNIKASI;200000.0;2020-01-01;
594;PGW151;JB02;KOMUNIKASI;100000.0;2020-01-01;
1758;PGW151;JB04;KOMUNIKASI;20050.0;2000-01-01;2010-12-31
1025;PGW151;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
57;PGW150;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
1564;PGW150;JB04;KOMUNIKASI;80000.0;2020-01-01;
150;PGW150;JB01;KOMUNIKASI;151200.0;2011-01-01;2019-12-31
787;PGW149;JB02;KOMUNIKASI;300150.0;2000-01-01;2010-12-31
712;PGW149;JB02;KOMUNIKASI;100000.0;2020-01-01;
1504;PGW149;JB04;KOMUNIKASI;81600.0;2011-01-01;2019-12-31
1459;PGW148;JB04;KOMUNIKASI;40100.0;2000-01-01;2010-12-31
328;PGW148;JB01;KOMUNIKASI;151200.0;2011-01-01;2019-12-31
444;PGW148;JB01;KOMUNIKASI;50000.0;2020-01-01;
1290;PGW147;JB03;KOMUNIKASI;300000.0;2020-01-01;
192;PGW147;JB01;KOMUNIKASI;150150.0;2000-01-01;2010-12-31
788;PGW147;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
21;PGW146;JB01;KOMUNIKASI;150000.0;2020-01-01;
1228;PGW146;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
1665;PGW146;JB04;KOMUNIKASI;60150.0;2000-01-01;2010-12-31
1423;PGW145;JB04;KOMUNIKASI;40100.0;2000-01-01;2010-12-31
1528;PGW145;JB04;KOMUNIKASI;61200.0;2011-01-01;2019-12-31
1363;PGW145;JB03;KOMUNIKASI;150000.0;2020-01-01;
1422;PGW144;JB04;KOMUNIKASI;60150.0;2000-01-01;2010-12-31
1497;PGW144;JB04;KOMUNIKASI;40000.0;2020-01-01;
264;PGW144;JB01;KOMUNIKASI;50400.0;2011-01-01;2019-12-31
441;PGW143;JB01;KOMUNIKASI;50050.0;2000-01-01;2010-12-31
1131;PGW143;JB03;KOMUNIKASI;300000.0;2020-01-01;
1111;PGW143;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
1595;PGW142;JB04;KOMUNIKASI;20050.0;2000-01-01;2010-12-31
1304;PGW142;JB03;KOMUNIKASI;450000.0;2020-01-01;
262;PGW142;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
846;PGW141;JB02;KOMUNIKASI;200800.0;2011-01-01;2019-12-31
455;PGW141;JB01;KOMUNIKASI;150150.0;2000-01-01;2010-12-31
411;PGW141;JB01;KOMUNIKASI;150000.0;2020-01-01;
1474;PGW140;JB04;KOMUNIKASI;81600.0;2011-01-01;2019-12-31
906;PGW140;JB03;KOMUNIKASI;450000.0;2020-01-01;
1224;PGW140;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
454;PGW139;JB01;KOMUNIKASI;50050.0;2000-01-01;2010-12-31
120;PGW139;JB01;KOMUNIKASI;50000.0;2020-01-01;
313;PGW139;JB01;KOMUNIKASI;50400.0;2011-01-01;2019-12-31
190;PGW138;JB01;KOMUNIKASI;50050.0;2000-01-01;2010-12-31
1633;PGW138;JB04;KOMUNIKASI;40000.0;2020-01-01;
798;PGW138;JB02;KOMUNIKASI;200800.0;2011-01-01;2019-12-31
278;PGW137;JB01;KOMUNIKASI;50000.0;2020-01-01;
1276;PGW137;JB03;KOMUNIKASI;300100.0;2000-01-01;2010-12-31
1613;PGW137;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
69;PGW136;JB01;KOMUNIKASI;50000.0;2020-01-01;
643;PGW136;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
535;PGW136;JB02;KOMUNIKASI;200100.0;2000-01-01;2010-12-31
933;PGW135;JB03;KOMUNIKASI;450000.0;2020-01-01;
1079;PGW135;JB03;KOMUNIKASI;300800.0;2011-01-01;2019-12-31
1235;PGW135;JB03;KOMUNIKASI;300100.0;2000-01-01;2010-12-31
1178;PGW134;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
456;PGW134;JB01;KOMUNIKASI;50400.0;2011-01-01;2019-12-31
112;PGW134;JB01;KOMUNIKASI;150000.0;2020-01-01;
896;PGW133;JB02;KOMUNIKASI;300150.0;2000-01-01;2010-12-31
68;PGW133;JB01;KOMUNIKASI;151200.0;2011-01-01;2019-12-31
668;PGW133;JB02;KOMUNIKASI;300000.0;2020-01-01;
1146;PGW132;JB03;KOMUNIKASI;300100.0;2000-01-01;2010-12-31
330;PGW132;JB01;KOMUNIKASI;150000.0;2020-01-01;
655;PGW132;JB02;KOMUNIKASI;200800.0;2011-01-01;2019-12-31
1051;PGW131;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
695;PGW131;JB02;KOMUNIKASI;200000.0;2020-01-01;
1406;PGW131;JB04;KOMUNIKASI;60150.0;2000-01-01;2010-12-31
541;PGW130;JB02;KOMUNIKASI;300000.0;2020-01-01;
155;PGW130;JB01;KOMUNIKASI;50400.0;2011-01-01;2019-12-31
33;PGW130;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
737;PGW129;JB02;KOMUNIKASI;200100.0;2000-01-01;2010-12-31
477;PGW129;JB02;KOMUNIKASI;200000.0;2020-01-01;
849;PGW129;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
901;PGW128;JB03;KOMUNIKASI;150400.0;2011-01-01;2019-12-31
1238;PGW128;JB03;KOMUNIKASI;300000.0;2020-01-01;
725;PGW128;JB02;KOMUNIKASI;200100.0;2000-01-01;2010-12-31
123;PGW127;JB01;KOMUNIKASI;151200.0;2011-01-01;2019-12-31
1592;PGW127;JB04;KOMUNIKASI;80200.0;2000-01-01;2010-12-31
957;PGW127;JB03;KOMUNIKASI;150000.0;2020-01-01;
1614;PGW126;JB04;KOMUNIKASI;40000.0;2020-01-01;
624;PGW126;JB02;KOMUNIKASI;200800.0;2011-01-01;2019-12-31
942;PGW126;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
187;PGW125;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
144;PGW125;JB01;KOMUNIKASI;150000.0;2020-01-01;
304;PGW125;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
773;PGW124;JB02;KOMUNIKASI;200100.0;2000-01-01;2010-12-31
1409;PGW124;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
1035;PGW124;JB03;KOMUNIKASI;450000.0;2020-01-01;
1033;PGW123;JB03;KOMUNIKASI;150400.0;2011-01-01;2019-12-31
835;PGW123;JB02;KOMUNIKASI;100000.0;2020-01-01;
251;PGW123;JB01;KOMUNIKASI;50050.0;2000-01-01;2010-12-31
1305;PGW122;JB03;KOMUNIKASI;150000.0;2020-01-01;
1616;PGW122;JB04;KOMUNIKASI;80200.0;2000-01-01;2010-12-31
1016;PGW122;JB03;KOMUNIKASI;300800.0;2011-01-01;2019-12-31
1370;PGW121;JB04;KOMUNIKASI;60000.0;2020-01-01;
1447;PGW121;JB04;KOMUNIKASI;80200.0;2000-01-01;2010-12-31
1750;PGW121;JB04;KOMUNIKASI;20400.0;2011-01-01;2019-12-31
993;PGW120;JB03;KOMUNIKASI;450150.0;2000-01-01;2010-12-31
305;PGW120;JB01;KOMUNIKASI;50000.0;2020-01-01;
1761;PGW120;JB04;KOMUNIKASI;61200.0;2011-01-01;2019-12-31
461;PGW119;JB01;KOMUNIKASI;151200.0;2011-01-01;2019-12-31
1354;PGW119;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
1295;PGW119;JB03;KOMUNIKASI;150000.0;2020-01-01;
1707;PGW118;JB04;KOMUNIKASI;60150.0;2000-01-01;2010-12-31
1776;PGW118;JB04;KOMUNIKASI;40000.0;2020-01-01;
210;PGW118;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
296;PGW117;JB01;KOMUNIKASI;150150.0;2000-01-01;2010-12-31
327;PGW117;JB01;KOMUNIKASI;50000.0;2020-01-01;
381;PGW117;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
1037;PGW116;JB03;KOMUNIKASI;450000.0;2020-01-01;
856;PGW116;JB02;KOMUNIKASI;301200.0;2011-01-01;2019-12-31
323;PGW116;JB01;KOMUNIKASI;150150.0;2000-01-01;2010-12-31
955;PGW115;JB03;KOMUNIKASI;150400.0;2011-01-01;2019-12-31
596;PGW115;JB02;KOMUNIKASI;200100.0;2000-01-01;2010-12-31
808;PGW115;JB02;KOMUNIKASI;300000.0;2020-01-01;
925;PGW114;JB03;KOMUNIKASI;300800.0;2011-01-01;2019-12-31
1454;PGW114;JB04;KOMUNIKASI;20000.0;2020-01-01;
46;PGW114;JB01;KOMUNIKASI;150150.0;2000-01-01;2010-12-31
132;PGW113;JB01;KOMUNIKASI;150000.0;2020-01-01;
1793;PGW113;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
503;PGW113;JB02;KOMUNIKASI;200100.0;2000-01-01;2010-12-31
1403;PGW112;JB04;KOMUNIKASI;20050.0;2000-01-01;2010-12-31
143;PGW112;JB01;KOMUNIKASI;100000.0;2020-01-01;
1313;PGW112;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
6;PGW111;JB01;KOMUNIKASI;151200.0;2011-01-01;2019-12-31
1594;PGW111;JB04;KOMUNIKASI;40000.0;2020-01-01;
1698;PGW111;JB04;KOMUNIKASI;60150.0;2000-01-01;2010-12-31
645;PGW110;JB02;KOMUNIKASI;301200.0;2011-01-01;2019-12-31
1068;PGW110;JB03;KOMUNIKASI;300000.0;2020-01-01;
822;PGW110;JB02;KOMUNIKASI;100050.0;2000-01-01;2010-12-31
1261;PGW109;JB03;KOMUNIKASI;300100.0;2000-01-01;2010-12-31
910;PGW109;JB03;KOMUNIKASI;450000.0;2020-01-01;
410;PGW109;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
1456;PGW108;JB04;KOMUNIKASI;80000.0;2020-01-01;
281;PGW108;JB01;KOMUNIKASI;150150.0;2000-01-01;2010-12-31
714;PGW108;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
314;PGW107;JB01;KOMUNIKASI;50000.0;2020-01-01;
1417;PGW107;JB04;KOMUNIKASI;60150.0;2000-01-01;2010-12-31
536;PGW107;JB02;KOMUNIKASI;301200.0;2011-01-01;2019-12-31
1634;PGW106;JB04;KOMUNIKASI;80200.0;2000-01-01;2010-12-31
1767;PGW106;JB04;KOMUNIKASI;60000.0;2020-01-01;
493;PGW106;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
1583;PGW105;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
1490;PGW105;JB04;KOMUNIKASI;20050.0;2000-01-01;2010-12-31
420;PGW105;JB01;KOMUNIKASI;50000.0;2020-01-01;
1189;PGW104;JB03;KOMUNIKASI;300000.0;2020-01-01;
828;PGW104;JB02;KOMUNIKASI;100050.0;2000-01-01;2010-12-31
748;PGW104;JB02;KOMUNIKASI;200800.0;2011-01-01;2019-12-31
1112;PGW103;JB03;KOMUNIKASI;300100.0;2000-01-01;2010-12-31
1690;PGW103;JB04;KOMUNIKASI;61200.0;2011-01-01;2019-12-31
841;PGW103;JB02;KOMUNIKASI;300000.0;2020-01-01;
1283;PGW102;JB03;KOMUNIKASI;150400.0;2011-01-01;2019-12-31
679;PGW102;JB02;KOMUNIKASI;200000.0;2020-01-01;
91;PGW102;JB01;KOMUNIKASI;150150.0;2000-01-01;2010-12-31
1510;PGW101;JB04;KOMUNIKASI;40100.0;2000-01-01;2010-12-31
139;PGW101;JB01;KOMUNIKASI;100000.0;2020-01-01;
964;PGW101;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
1143;PGW100;JB03;KOMUNIKASI;300800.0;2011-01-01;2019-12-31
30;PGW100;JB01;KOMUNIKASI;100000.0;2020-01-01;
1064;PGW100;JB03;KOMUNIKASI;300100.0;2000-01-01;2010-12-31
464;PGW099;JB02;KOMUNIKASI;300000.0;2020-01-01;
759;PGW099;JB02;KOMUNIKASI;300150.0;2000-01-01;2010-12-31
1727;PGW099;JB04;KOMUNIKASI;81600.0;2011-01-01;2019-12-31
491;PGW098;JB02;KOMUNIKASI;100000.0;2020-01-01;
825;PGW098;JB02;KOMUNIKASI;200100.0;2000-01-01;2010-12-31
1547;PGW098;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
848;PGW097;JB02;KOMUNIKASI;200800.0;2011-01-01;2019-12-31
1244;PGW097;JB03;KOMUNIKASI;450150.0;2000-01-01;2010-12-31
708;PGW097;JB02;KOMUNIKASI;300000.0;2020-01-01;
1254;PGW096;JB03;KOMUNIKASI;450000.0;2020-01-01;
760;PGW096;JB02;KOMUNIKASI;200800.0;2011-01-01;2019-12-31
1123;PGW096;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
1668;PGW095;JB04;KOMUNIKASI;40000.0;2020-01-01;
706;PGW095;JB02;KOMUNIKASI;200100.0;2000-01-01;2010-12-31
1152;PGW095;JB03;KOMUNIKASI;300800.0;2011-01-01;2019-12-31
654;PGW094;JB02;KOMUNIKASI;300150.0;2000-01-01;2010-12-31
1086;PGW094;JB03;KOMUNIKASI;450000.0;2020-01-01;
60;PGW094;JB01;KOMUNIKASI;151200.0;2011-01-01;2019-12-31
1355;PGW093;JB03;KOMUNIKASI;450150.0;2000-01-01;2010-12-31
1288;PGW093;JB03;KOMUNIKASI;150000.0;2020-01-01;
1120;PGW093;JB03;KOMUNIKASI;300800.0;2011-01-01;2019-12-31
571;PGW092;JB02;KOMUNIKASI;200100.0;2000-01-01;2010-12-31
890;PGW092;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
1523;PGW092;JB04;KOMUNIKASI;40000.0;2020-01-01;
214;PGW091;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
159;PGW091;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
65;PGW091;JB01;KOMUNIKASI;100000.0;2020-01-01;
557;PGW090;JB02;KOMUNIKASI;300150.0;2000-01-01;2010-12-31
1323;PGW090;JB03;KOMUNIKASI;300800.0;2011-01-01;2019-12-31
514;PGW090;JB02;KOMUNIKASI;200000.0;2020-01-01;
1424;PGW089;JB04;KOMUNIKASI;80000.0;2020-01-01;
1073;PGW089;JB03;KOMUNIKASI;300100.0;2000-01-01;2010-12-31
1412;PGW089;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
1285;PGW088;JB03;KOMUNIKASI;300800.0;2011-01-01;2019-12-31
1165;PGW088;JB03;KOMUNIKASI;300100.0;2000-01-01;2010-12-31
1007;PGW088;JB03;KOMUNIKASI;150000.0;2020-01-01;
987;PGW087;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
1067;PGW087;JB03;KOMUNIKASI;300000.0;2020-01-01;
1585;PGW087;JB04;KOMUNIKASI;80200.0;2000-01-01;2010-12-31
1250;PGW086;JB03;KOMUNIKASI;300800.0;2011-01-01;2019-12-31
1399;PGW086;JB04;KOMUNIKASI;80200.0;2000-01-01;2010-12-31
1738;PGW086;JB04;KOMUNIKASI;40000.0;2020-01-01;
778;PGW085;JB02;KOMUNIKASI;301200.0;2011-01-01;2019-12-31
1279;PGW085;JB03;KOMUNIKASI;450000.0;2020-01-01;
121;PGW085;JB01;KOMUNIKASI;50050.0;2000-01-01;2010-12-31
635;PGW084;JB02;KOMUNIKASI;300150.0;2000-01-01;2010-12-31
868;PGW084;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
898;PGW084;JB02;KOMUNIKASI;300000.0;2020-01-01;
1333;PGW083;JB03;KOMUNIKASI;450150.0;2000-01-01;2010-12-31
1034;PGW083;JB03;KOMUNIKASI;300000.0;2020-01-01;
740;PGW083;JB02;KOMUNIKASI;200800.0;2011-01-01;2019-12-31
617;PGW082;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
1715;PGW082;JB04;KOMUNIKASI;40000.0;2020-01-01;
303;PGW082;JB01;KOMUNIKASI;50050.0;2000-01-01;2010-12-31
1182;PGW081;JB03;KOMUNIKASI;300000.0;2020-01-01;
934;PGW081;JB03;KOMUNIKASI;150400.0;2011-01-01;2019-12-31
131;PGW081;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
1137;PGW080;JB03;KOMUNIKASI;450150.0;2000-01-01;2010-12-31
104;PGW080;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
811;PGW080;JB02;KOMUNIKASI;100000.0;2020-01-01;
603;PGW079;JB02;KOMUNIKASI;100000.0;2020-01-01;
28;PGW079;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
341;PGW079;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
1241;PGW078;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
1515;PGW078;JB04;KOMUNIKASI;61200.0;2011-01-01;2019-12-31
574;PGW078;JB02;KOMUNIKASI;300000.0;2020-01-01;
1195;PGW077;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
1204;PGW077;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
347;PGW077;JB01;KOMUNIKASI;50000.0;2020-01-01;
1696;PGW076;JB04;KOMUNIKASI;60150.0;2000-01-01;2010-12-31
1421;PGW076;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
286;PGW076;JB01;KOMUNIKASI;50000.0;2020-01-01;
1436;PGW075;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
783;PGW075;JB02;KOMUNIKASI;300150.0;2000-01-01;2010-12-31
1243;PGW075;JB03;KOMUNIKASI;150000.0;2020-01-01;
626;PGW074;JB02;KOMUNIKASI;200800.0;2011-01-01;2019-12-31
967;PGW074;JB03;KOMUNIKASI;450000.0;2020-01-01;
122;PGW074;JB01;KOMUNIKASI;150150.0;2000-01-01;2010-12-31
1248;PGW073;JB03;KOMUNIKASI;450000.0;2020-01-01;
1581;PGW073;JB04;KOMUNIKASI;80200.0;2000-01-01;2010-12-31
908;PGW073;JB03;KOMUNIKASI;300800.0;2011-01-01;2019-12-31
241;PGW072;JB01;KOMUNIKASI;100000.0;2020-01-01;
693;PGW072;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
290;PGW072;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
1508;PGW071;JB04;KOMUNIKASI;20050.0;2000-01-01;2010-12-31
1475;PGW071;JB04;KOMUNIKASI;20000.0;2020-01-01;
130;PGW071;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
1623;PGW070;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
1001;PGW070;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
198;PGW070;JB01;KOMUNIKASI;100000.0;2020-01-01;
974;PGW069;JB03;KOMUNIKASI;450150.0;2000-01-01;2010-12-31
1473;PGW069;JB04;KOMUNIKASI;61200.0;2011-01-01;2019-12-31
912;PGW069;JB03;KOMUNIKASI;150000.0;2020-01-01;
858;PGW068;JB02;KOMUNIKASI;301200.0;2011-01-01;2019-12-31
958;PGW068;JB03;KOMUNIKASI;450000.0;2020-01-01;
1220;PGW068;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
1729;PGW067;JB04;KOMUNIKASI;60000.0;2020-01-01;
1156;PGW067;JB03;KOMUNIKASI;300100.0;2000-01-01;2010-12-31
506;PGW067;JB02;KOMUNIKASI;301200.0;2011-01-01;2019-12-31
781;PGW066;JB02;KOMUNIKASI;100000.0;2020-01-01;
5;PGW066;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
1800;PGW066;JB04;KOMUNIKASI;60150.0;2000-01-01;2010-12-31
723;PGW065;JB02;KOMUNIKASI;200100.0;2000-01-01;2010-12-31
101;PGW065;JB01;KOMUNIKASI;50000.0;2020-01-01;
462;PGW065;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
151;PGW064;JB01;KOMUNIKASI;150150.0;2000-01-01;2010-12-31
831;PGW064;JB02;KOMUNIKASI;100000.0;2020-01-01;
1565;PGW064;JB04;KOMUNIKASI;61200.0;2011-01-01;2019-12-31
1442;PGW063;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
242;PGW063;JB01;KOMUNIKASI;50000.0;2020-01-01;
1640;PGW063;JB04;KOMUNIKASI;60150.0;2000-01-01;2010-12-31
1558;PGW062;JB04;KOMUNIKASI;60000.0;2020-01-01;
1405;PGW062;JB04;KOMUNIKASI;81600.0;2011-01-01;2019-12-31
1312;PGW062;JB03;KOMUNIKASI;300100.0;2000-01-01;2010-12-31
34;PGW061;JB01;KOMUNIKASI;150150.0;2000-01-01;2010-12-31
453;PGW061;JB01;KOMUNIKASI;50000.0;2020-01-01;
1335;PGW061;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
1517;PGW060;JB04;KOMUNIKASI;80200.0;2000-01-01;2010-12-31
41;PGW060;JB01;KOMUNIKASI;100000.0;2020-01-01;
1265;PGW060;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
1536;PGW059;JB04;KOMUNIKASI;60000.0;2020-01-01;
1031;PGW059;JB03;KOMUNIKASI;450150.0;2000-01-01;2010-12-31
1072;PGW059;JB03;KOMUNIKASI;150400.0;2011-01-01;2019-12-31
1257;PGW058;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
593;PGW058;JB02;KOMUNIKASI;200000.0;2020-01-01;
979;PGW058;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
733;PGW057;JB02;KOMUNIKASI;301200.0;2011-01-01;2019-12-31
417;PGW057;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
55;PGW057;JB01;KOMUNIKASI;100000.0;2020-01-01;
268;PGW056;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
1726;PGW056;JB04;KOMUNIKASI;40000.0;2020-01-01;
399;PGW056;JB01;KOMUNIKASI;50400.0;2011-01-01;2019-12-31
505;PGW055;JB02;KOMUNIKASI;100400.0;2011-01-01;2019-12-31
1362;PGW055;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
220;PGW055;JB01;KOMUNIKASI;50000.0;2020-01-01;
1066;PGW054;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
255;PGW054;JB01;KOMUNIKASI;50400.0;2011-01-01;2019-12-31
656;PGW054;JB02;KOMUNIKASI;200000.0;2020-01-01;
1117;PGW053;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
252;PGW053;JB01;KOMUNIKASI;150150.0;2000-01-01;2010-12-31
1253;PGW053;JB03;KOMUNIKASI;450000.0;2020-01-01;
71;PGW052;JB01;KOMUNIKASI;50050.0;2000-01-01;2010-12-31
1145;PGW052;JB03;KOMUNIKASI;150400.0;2011-01-01;2019-12-31
922;PGW052;JB03;KOMUNIKASI;450000.0;2020-01-01;
237;PGW051;JB01;KOMUNIKASI;151200.0;2011-01-01;2019-12-31
472;PGW051;JB02;KOMUNIKASI;200000.0;2020-01-01;
818;PGW051;JB02;KOMUNIKASI;300150.0;2000-01-01;2010-12-31
1397;PGW050;JB04;KOMUNIKASI;20000.0;2020-01-01;
1550;PGW050;JB04;KOMUNIKASI;40800.0;2011-01-01;2019-12-31
791;PGW050;JB02;KOMUNIKASI;200100.0;2000-01-01;2010-12-31
424;PGW049;JB01;KOMUNIKASI;100800.0;2011-01-01;2019-12-31
972;PGW049;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
1393;PGW049;JB04;KOMUNIKASI;80000.0;2020-01-01;
1562;PGW048;JB04;KOMUNIKASI;60000.0;2020-01-01;
1444;PGW048;JB04;KOMUNIKASI;20400.0;2011-01-01;2019-12-31
295;PGW048;JB01;KOMUNIKASI;50050.0;2000-01-01;2010-12-31
1602;PGW047;JB04;KOMUNIKASI;60150.0;2000-01-01;2010-12-31
944;PGW047;JB03;KOMUNIKASI;150400.0;2011-01-01;2019-12-31
1339;PGW047;JB03;KOMUNIKASI;300000.0;2020-01-01;
1094;PGW046;JB03;KOMUNIKASI;150050.0;2000-01-01;2010-12-31
479;PGW046;JB02;KOMUNIKASI;300000.0;2020-01-01;
32;PGW046;JB01;KOMUNIKASI;50400.0;2011-01-01;2019-12-31
344;PGW045;JB01;KOMUNIKASI;150150.0;2000-01-01;2010-12-31
504;PGW045;JB02;KOMUNIKASI;300000.0;2020-01-01;
1095;PGW045;JB03;KOMUNIKASI;451200.0;2011-01-01;2019-12-31
1000;PGW044;JB03;KOMUNIKASI;450000.0;2020-01-01;
247;PGW044;JB01;KOMUNIKASI;100100.0;2000-01-01;2010-12-31
796;PGW044;JB02;KOMUNIKASI;200800.0;2011-01-01;2019-12-31
418;PGW043;JB01;KOMUNIKASI;150000.0;2020-01-01;
615;PGW043;JB02;KOMUNIKASI;301200.0;2011-01-01;2019-12-31
1415;PGW043;JB04;KOMUNIKASI;40100.0;2000-01-01;2010-12-31
721;PGW042;JB02;KOMUNIKASI;100050.0;2000-01-01;2010-12-31
1237;PGW042;JB03;KOMUNIKASI;300800.0;2020-01-01;2019-12-31
171;PGW042;JB01;KOMUNIKASI;100000.0;2020-01-01;
1097;PGW041;JB03;KOMUNIKASI;150400.0;2011-01-01;2019-12-31
1452;PGW041;JB04;KOMUNIKASI;60000.0;2020-01-01;
475;PGW041;JB02;KOMUNIKASI;100050.0;2000-01-01;2010-12-31
785;PGW040;JB02;KOMUNIKASI;200000.0;2020-01-01;
1245;PGW040;JB03;KOMUNIKASI;150400.0;2011-01-01;2019-12-31
1388;PGW040;JB04;KOMUNIKASI;20050.0;2000-01-01;2010-12-31
1685;PGW039;JB04;KOMUNIKASI;60000.0;2020-01-01;
